,season,school_url,school_name,games_played,win_pct,ncaa_tournament,pace,eff_fg_pct,srs_off,srs_def,sos,team_ppg,opp_ppg,off_rating,def_rating,rank
2957,2019,https://www.sports-reference.com//cbb/schools/marshall/2019.html,Marshall,37,0.622,0,76.3,0.519,8.44,-9.08,-0.61,80.5,80.5,105.57,105.65,
2958,2019,https://www.sports-reference.com//cbb/schools/maryland-baltimore-county/2019.html,Maryland-Baltimore County,34,0.618,0,65.8,0.502,-8.03,2.18,-5.85,67.5,64.0,94.01,101.78,
2959,2019,https://www.sports-reference.com//cbb/schools/maryland-eastern-shore/2019.html,Maryland-Eastern Shore,32,0.219,0,65.5,0.441,-20.05,-4.16,-7.91,57.3,71.6,81.96,117.10,
2960,2019,https://www.sports-reference.com//cbb/schools/maryland/2019.html,Maryland,34,0.676,1,66.6,0.514,5.58,10.43,10.09,71.4,65.5,114.24,90.84,
2961,2019,https://www.sports-reference.com//cbb/schools/massachusetts-lowell/2019.html,Massachusetts-Lowell,32,0.469,0,71.9,0.539,1.11,-9.39,-6.95,76.8,75.6,101.11,112.41,
2962,2019,https://www.sports-reference.com//cbb/schools/massachusetts/2019.html,Massachusetts,32,0.344,0,68.4,0.511,-0.23,-2.8,-0.18,70.7,73.6,103.29,107.39,
2963,2019,https://www.sports-reference.com//cbb/schools/mcneese-state/2019.html,McNeese State,31,0.29,0,68.4,0.504,-7.39,-7.02,-6.15,69.3,74.3,95.82,115.82,
2964,2019,https://www.sports-reference.com//cbb/schools/memphis/2019.html,Memphis,36,0.611,0,75.5,0.511,11.44,-0.74,5.09,80.1,74.4,109.91,94.69,
2965,2019,https://www.sports-reference.com//cbb/schools/mercer/2019.html,Mercer,31,0.355,0,69.1,0.516,-2.69,-0.17,-0.24,72.5,72.5,101.75,104.59,
2966,2019,https://www.sports-reference.com//cbb/schools/miami-fl/2019.html,Miami (FL),32,0.438,0,68.5,0.507,4.1,5.29,8.7,71.8,71.1,110.67,97.16,
2967,2019,https://www.sports-reference.com//cbb/schools/miami-oh/2019.html,Miami (OH),32,0.469,0,68.8,0.494,-1.56,2.34,2.31,70.8,69.8,104.12,102.55,
2968,2019,https://www.sports-reference.com//cbb/schools/michigan-state/2019.html,Michigan State,39,0.821,1,68.1,0.552,12.94,11.99,12.34,77.6,65.0,122.55,86.17,5
2969,2019,https://www.sports-reference.com//cbb/schools/michigan/2019.html,Michigan,37,0.811,1,65.4,0.516,4.23,17.6,10.55,69.6,58.3,115.33,82.49,8
2970,2019,https://www.sports-reference.com//cbb/schools/middle-tennessee/2019.html,Middle Tennessee,32,0.344,0,70.3,0.476,-5.58,-0.51,1.44,66.9,72.3,96.16,103.71,
2971,2019,https://www.sports-reference.com//cbb/schools/milwaukee/2019.html,Milwaukee,31,0.29,0,68.9,0.485,-6.34,-2.56,-2.5,69.2,74.7,97.25,109.15,
2972,2019,https://www.sports-reference.com//cbb/schools/minnesota/2019.html,Minnesota,36,0.611,1,67.9,0.482,5.5,7.02,11.27,70.6,69.4,111.51,93.38,
2973,2019,https://www.sports-reference.com//cbb/schools/mississippi-state/2019.html,Mississippi State,34,0.676,1,68.6,0.546,10.03,5.93,9.07,77.3,70.4,117.66,94.21,
2974,2019,https://www.sports-reference.com//cbb/schools/mississippi-valley-state/2019.html,Mississippi Valley State,32,0.188,0,70.6,0.424,-11.1,-11.37,-6.99,64.3,78.1,86.00,116.37,
2975,2019,https://www.sports-reference.com//cbb/schools/mississippi/2019.html,Mississippi,33,0.606,1,69.2,0.531,7.75,4.57,8.13,75.3,71.1,113.29,95.13,
2976,2019,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2019.html,Kansas City,32,0.344,0,68.6,0.504,-4.92,-1.69,-1.55,69.4,73.2,98.34,107.07,
2977,2019,https://www.sports-reference.com//cbb/schools/missouri-state/2019.html,Missouri State,32,0.5,0,66.5,0.517,-3.22,2.03,-1.03,68.9,67.4,102.85,103.23,
2978,2019,https://www.sports-reference.com//cbb/schools/missouri/2019.html,Missouri,32,0.469,0,66.1,0.505,-0.42,9.02,9.16,67.2,67.8,107.58,94.57,
2979,2019,https://www.sports-reference.com//cbb/schools/monmouth/2019.html,Monmouth,35,0.4,0,68.5,0.458,-9.26,-1.41,-4.83,65.3,71.1,90.09,104.57,
2980,2019,https://www.sports-reference.com//cbb/schools/montana-state/2019.html,Montana State,32,0.469,0,71.6,0.537,2.32,-10.23,-5.81,78.2,79.8,104.46,115.01,
2981,2019,https://www.sports-reference.com//cbb/schools/montana/2019.html,Montana,35,0.743,1,68.6,0.564,0.45,1.05,-5.05,76.1,68.5,105.67,102.92,
2982,2019,https://www.sports-reference.com//cbb/schools/morehead-state/2019.html,Morehead State,33,0.394,0,70.6,0.494,-3.18,-4.56,-1.76,73.7,77.1,99.67,109.14,
2983,2019,https://www.sports-reference.com//cbb/schools/morgan-state/2019.html,Morgan State,30,0.3,0,73.9,0.439,-5.24,-10.75,-10.7,72.0,76.8,88.97,109.88,
2984,2019,https://www.sports-reference.com//cbb/schools/mount-st-marys/2019.html,Mount St. Mary's,31,0.29,0,69.5,0.481,-9.48,-5.09,-6.02,67.5,73.7,91.63,111.16,
2985,2019,https://www.sports-reference.com//cbb/schools/murray-state/2019.html,Murray State,33,0.848,1,71.8,0.557,6.13,2.83,-3.11,82.6,68.3,111.59,98.12,
2986,2019,https://www.sports-reference.com//cbb/schools/navy/2019.html,Navy,31,0.387,0,68.3,0.468,-7.8,-2.29,-4.0,66.5,72.6,94.25,107.65,
2987,2019,https://www.sports-reference.com//cbb/schools/nebraska-omaha/2019.html,Omaha,32,0.656,0,70.0,0.546,3.59,-5.91,-3.39,78.8,76.7,108.12,110.61,
2988,2019,https://www.sports-reference.com//cbb/schools/nebraska/2019.html,Nebraska,36,0.528,0,67.2,0.493,6.65,8.2,11.31,71.8,67.3,114.67,93.59,
2989,2019,https://www.sports-reference.com//cbb/schools/nevada-las-vegas/2019.html,Nevada-Las Vegas,31,0.548,0,69.0,0.495,1.99,-0.41,0.48,73.4,72.3,105.65,102.44,
2990,2019,https://www.sports-reference.com//cbb/schools/nevada/2019.html,Nevada,34,0.853,1,70.7,0.537,9.4,6.61,2.68,80.1,66.8,114.62,92.01,20
2991,2019,https://www.sports-reference.com//cbb/schools/new-hampshire/2019.html,New Hampshire,29,0.172,0,67.1,0.455,-17.47,-1.2,-6.03,60.1,68.6,81.72,108.47,
2992,2019,https://www.sports-reference.com//cbb/schools/new-mexico-state/2019.html,New Mexico State,35,0.857,1,68.3,0.538,3.91,6.14,-2.38,78.1,64.5,113.05,97.79,
2993,2019,https://www.sports-reference.com//cbb/schools/new-mexico/2019.html,New Mexico,32,0.438,0,74.5,0.498,4.74,-5.29,1.61,76.3,76.7,103.22,103.12,
2994,2019,https://www.sports-reference.com//cbb/schools/new-orleans/2019.html,New Orleans,33,0.576,0,71.1,0.493,-5.29,-3.59,-6.47,72.2,70.5,94.20,105.82,
2995,2019,https://www.sports-reference.com//cbb/schools/niagara/2019.html,Niagara,32,0.406,0,70.4,0.492,-1.48,-9.85,-7.77,72.4,76.0,98.79,114.53,
2996,2019,https://www.sports-reference.com//cbb/schools/nicholls-state/2019.html,Nicholls State,31,0.452,0,71.2,0.506,-4.64,-7.23,-6.98,72.9,74.3,95.73,111.56,
2997,2019,https://www.sports-reference.com//cbb/schools/njit/2019.html,NJIT,35,0.629,0,69.2,0.508,-4.14,0.52,-4.74,70.6,68.6,99.36,103.71,
2998,2019,https://www.sports-reference.com//cbb/schools/norfolk-state/2019.html,Norfolk State,36,0.611,0,71.8,0.501,-3.86,-4.18,-8.74,73.7,69.5,95.85,106.21,
2999,2019,https://www.sports-reference.com//cbb/schools/north-alabama/2019.html,North Alabama,32,0.313,0,71.1,0.451,-7.57,-3.43,-1.69,67.0,73.7,92.53,106.60,
3000,2019,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2019.html,North Carolina-Asheville,31,0.129,0,64.2,0.471,-16.17,-3.64,-2.35,59.9,74.6,88.49,117.16,
3001,2019,https://www.sports-reference.com//cbb/schools/north-carolina-at/2019.html,North Carolina A&T,32,0.594,0,67.9,0.522,-8.14,-3.11,-9.88,70.0,69.0,93.77,108.51,
3002,2019,https://www.sports-reference.com//cbb/schools/north-carolina-central/2019.html,North Carolina Central,34,0.529,1,68.5,0.512,-9.24,-2.29,-11.24,71.4,66.6,94.84,110.04,
3003,2019,https://www.sports-reference.com//cbb/schools/north-carolina-greensboro/2019.html,North Carolina-Greensboro,36,0.806,0,69.9,0.521,0.27,3.81,-0.9,76.1,67.9,105.03,98.52,
3004,2019,https://www.sports-reference.com//cbb/schools/north-carolina-state/2019.html,North Carolina State,36,0.667,0,71.8,0.52,12.54,2.4,6.22,80.1,71.3,114.59,94.04,
3005,2019,https://www.sports-reference.com//cbb/schools/north-carolina-wilmington/2019.html,North Carolina-Wilmington,33,0.303,0,70.2,0.509,1.3,-9.39,-2.04,76.2,80.9,102.95,113.74,
3006,2019,https://www.sports-reference.com//cbb/schools/north-carolina/2019.html,North Carolina,36,0.806,1,75.9,0.529,19.81,4.12,11.35,85.8,73.2,120.64,88.24,
3007,2019,https://www.sports-reference.com//cbb/schools/north-dakota-state/2019.html,North Dakota State,35,0.543,1,66.8,0.54,-1.85,-2.16,-2.07,73.0,72.6,105.13,109.98,
3008,2019,https://www.sports-reference.com//cbb/schools/north-dakota/2019.html,North Dakota,30,0.4,0,71.5,0.532,-4.51,-4.28,-3.55,74.0,73.2,94.94,106.40,
3009,2019,https://www.sports-reference.com//cbb/schools/north-florida/2019.html,North Florida,33,0.485,0,74.0,0.524,2.47,-5.95,-0.7,75.3,76.7,101.39,104.91,
3010,2019,https://www.sports-reference.com//cbb/schools/north-texas/2019.html,North Texas,33,0.636,0,67.5,0.509,-6.36,6.11,-3.48,69.8,62.9,98.52,97.68,
3011,2019,https://www.sports-reference.com//cbb/schools/northeastern/2019.html,Northeastern,34,0.676,1,66.3,0.565,2.73,1.22,-0.7,75.4,70.8,109.98,103.60,
3012,2019,https://www.sports-reference.com//cbb/schools/northern-arizona/2019.html,Northern Arizona,31,0.323,0,70.0,0.503,-2.89,-7.85,-6.23,73.0,77.5,98.01,112.55,
3013,2019,https://www.sports-reference.com//cbb/schools/northern-colorado/2019.html,Northern Colorado,32,0.656,0,68.7,0.546,-3.0,-0.92,-6.76,76.6,69.7,100.88,105.10,
3014,2019,https://www.sports-reference.com//cbb/schools/northern-illinois/2019.html,Northern Illinois,34,0.5,0,68.4,0.529,1.5,1.07,1.11,73.7,71.0,108.53,104.35,
3015,2019,https://www.sports-reference.com//cbb/schools/northern-iowa/2019.html,Northern Iowa,34,0.471,0,65.8,0.491,-6.27,4.73,0.62,65.1,65.6,100.51,101.75,
3016,2019,https://www.sports-reference.com//cbb/schools/northern-kentucky/2019.html,Northern Kentucky,35,0.743,1,70.0,0.553,3.55,1.11,-2.39,78.5,68.9,107.98,100.78,
3017,2019,https://www.sports-reference.com//cbb/schools/northwestern-state/2019.html,Northwestern State,31,0.355,0,70.7,0.458,-11.04,-6.03,-5.99,66.2,73.5,86.57,109.52,
3018,2019,https://www.sports-reference.com//cbb/schools/northwestern/2019.html,Northwestern,32,0.406,0,66.8,0.466,-0.65,10.62,9.16,65.9,65.1,104.66,89.91,
3019,2019,https://www.sports-reference.com//cbb/schools/notre-dame/2019.html,Notre Dame,33,0.424,0,66.4,0.462,1.29,6.68,8.28,68.7,69.0,109.57,98.00,
3020,2019,https://www.sports-reference.com//cbb/schools/oakland/2019.html,Oakland,33,0.485,0,69.9,0.549,2.47,-4.73,-1.48,76.8,76.2,107.55,110.10,
3021,2019,https://www.sports-reference.com//cbb/schools/ohio-state/2019.html,Ohio State,35,0.571,1,66.7,0.503,2.84,11.04,11.0,69.1,66.2,110.68,90.57,
3022,2019,https://www.sports-reference.com//cbb/schools/ohio/2019.html,Ohio,31,0.452,0,71.5,0.488,-2.08,0.24,3.16,70.1,73.8,97.38,99.60,
3023,2019,https://www.sports-reference.com//cbb/schools/oklahoma-state/2019.html,Oklahoma State,32,0.375,0,67.1,0.501,2.63,5.46,11.53,68.1,71.5,109.61,98.35,
3024,2019,https://www.sports-reference.com//cbb/schools/oklahoma/2019.html,Oklahoma,34,0.588,1,69.3,0.504,6.9,8.4,12.21,71.3,68.2,111.39,89.86,
3025,2019,https://www.sports-reference.com//cbb/schools/old-dominion/2019.html,Old Dominion,35,0.743,1,65.6,0.471,-5.84,9.58,-1.18,65.7,60.8,100.39,93.82,
3026,2019,https://www.sports-reference.com//cbb/schools/oral-roberts/2019.html,Oral Roberts,32,0.344,0,69.1,0.527,-3.15,-6.19,-1.91,72.3,77.6,100.67,113.25,
3027,2019,https://www.sports-reference.com//cbb/schools/oregon-state/2019.html,Oregon State,31,0.581,0,67.2,0.522,4.0,3.84,4.29,73.4,69.8,111.98,100.40,
3028,2019,https://www.sports-reference.com//cbb/schools/oregon/2019.html,Oregon,38,0.658,1,65.5,0.52,0.68,13.27,6.13,70.0,62.2,110.14,88.85,
3029,2019,https://www.sports-reference.com//cbb/schools/pacific/2019.html,Pacific,32,0.438,0,66.7,0.481,-5.38,2.92,1.97,66.8,70.0,99.72,103.58,
3030,2019,https://www.sports-reference.com//cbb/schools/penn-state/2019.html,Penn State,32,0.438,0,68.2,0.475,4.57,7.98,11.51,69.7,68.6,109.70,90.81,
3031,2019,https://www.sports-reference.com//cbb/schools/pennsylvania/2019.html,Pennsylvania,31,0.613,0,69.1,0.531,-0.73,2.77,-0.76,72.6,68.3,102.17,98.73,
3032,2019,https://www.sports-reference.com//cbb/schools/pepperdine/2019.html,Pepperdine,34,0.471,0,70.7,0.524,4.75,-3.85,0.63,75.6,74.4,106.20,104.23,
3033,2019,https://www.sports-reference.com//cbb/schools/pittsburgh/2019.html,Pittsburgh,33,0.424,0,68.6,0.479,1.42,6.46,6.69,69.9,68.7,105.38,94.07,
3034,2019,https://www.sports-reference.com//cbb/schools/portland-state/2019.html,Portland State,32,0.5,0,72.2,0.483,-1.4,-7.56,-5.78,77.3,75.1,98.13,109.85,
3035,2019,https://www.sports-reference.com//cbb/schools/portland/2019.html,Portland,32,0.219,0,68.4,0.477,-7.59,-3.2,0.51,64.9,74.7,93.71,108.64,
3036,2019,https://www.sports-reference.com//cbb/schools/prairie-view/2019.html,Prairie View,35,0.629,1,72.5,0.493,-0.86,-6.43,-9.17,75.1,72.8,98.59,107.76,
3037,2019,https://www.sports-reference.com//cbb/schools/presbyterian/2019.html,Presbyterian,36,0.556,0,69.6,0.541,1.66,-5.21,-5.35,78.3,72.5,106.43,110.24,
3038,2019,https://www.sports-reference.com//cbb/schools/princeton/2019.html,Princeton,28,0.571,0,69.8,0.473,-5.32,1.89,-0.89,69.6,69.7,96.62,100.59,
3039,2019,https://www.sports-reference.com//cbb/schools/providence/2019.html,Providence,34,0.529,0,68.8,0.48,2.33,5.97,6.71,71.4,69.8,105.97,93.67,
3040,2019,https://www.sports-reference.com//cbb/schools/purdue/2019.html,Purdue,36,0.722,1,66.1,0.536,12.29,9.11,11.99,76.7,67.3,123.61,91.72,13
3041,2019,https://www.sports-reference.com//cbb/schools/quinnipiac/2019.html,Quinnipiac,31,0.516,0,67.6,0.528,-0.78,-6.0,-8.03,74.0,72.7,102.27,111.55,
3042,2019,https://www.sports-reference.com//cbb/schools/radford/2019.html,Radford,33,0.667,0,66.5,0.534,-1.1,2.38,-1.95,73.9,68.1,107.38,104.64,
3043,2019,https://www.sports-reference.com//cbb/schools/rhode-island/2019.html,Rhode Island,33,0.545,0,68.2,0.474,0.08,2.75,1.19,69.5,67.8,103.06,99.13,
3044,2019,https://www.sports-reference.com//cbb/schools/rice/2019.html,Rice,32,0.406,0,71.8,0.5,2.19,-8.75,-2.06,74.0,77.5,102.21,110.40,
3045,2019,https://www.sports-reference.com//cbb/schools/richmond/2019.html,Richmond,33,0.394,0,66.6,0.541,-0.33,-1.04,-0.79,70.1,70.7,107.81,109.00,
3046,2019,https://www.sports-reference.com//cbb/schools/rider/2019.html,Rider,31,0.516,0,74.1,0.506,2.68,-7.64,-6.51,76.8,75.3,98.94,105.82,
3047,2019,https://www.sports-reference.com//cbb/schools/robert-morris/2019.html,Robert Morris,35,0.514,0,68.2,0.503,-8.78,-0.63,-7.62,69.9,68.7,92.70,105.14,
3048,2019,https://www.sports-reference.com//cbb/schools/rutgers/2019.html,Rutgers,31,0.452,0,68.1,0.47,1.9,6.99,9.76,67.9,68.8,106.13,93.06,
3049,2019,https://www.sports-reference.com//cbb/schools/sacramento-state/2019.html,Sacramento State,31,0.484,0,69.4,0.496,-6.67,-2.1,-6.78,70.9,69.5,94.05,105.72,
3050,2019,https://www.sports-reference.com//cbb/schools/sacred-heart/2019.html,Sacred Heart,32,0.469,0,74.0,0.523,2.75,-10.64,-8.11,79.9,78.4,100.92,111.22,
3051,2019,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2019.html,Saint Francis (PA),33,0.545,0,70.8,0.497,-1.54,-7.19,-6.16,76.3,76.1,100.88,112.42,
3052,2019,https://www.sports-reference.com//cbb/schools/saint-josephs/2019.html,Saint Joseph's,33,0.424,0,68.8,0.48,1.59,-2.02,1.66,70.5,72.6,105.03,105.11,
3053,2019,https://www.sports-reference.com//cbb/schools/saint-louis/2019.html,Saint Louis,36,0.639,1,67.0,0.467,-3.11,8.17,2.23,66.6,63.8,101.73,93.52,
3054,2019,https://www.sports-reference.com//cbb/schools/saint-marys-ca/2019.html,Saint Mary's (CA),34,0.647,1,64.3,0.538,2.16,10.42,4.4,72.4,64.3,115.23,95.57,
3055,2019,https://www.sports-reference.com//cbb/schools/saint-peters/2019.html,Saint Peter's,32,0.313,0,64.3,0.487,-11.8,-0.35,-6.4,62.9,68.6,91.88,108.75,
3056,2019,https://www.sports-reference.com//cbb/schools/sam-houston-state/2019.html,Sam Houston State,33,0.636,0,68.6,0.519,-0.98,-2.2,-5.84,75.0,69.9,102.48,106.32,
3057,2019,https://www.sports-reference.com//cbb/schools/samford/2019.html,Samford,33,0.515,0,71.2,0.537,3.89,-3.2,-2.03,78.3,75.4,104.61,102.87,
3058,2019,https://www.sports-reference.com//cbb/schools/san-diego-state/2019.html,San Diego State,34,0.618,0,68.9,0.503,-0.75,6.04,2.47,71.7,67.4,104.71,97.38,
3059,2019,https://www.sports-reference.com//cbb/schools/san-diego/2019.html,San Diego,36,0.583,0,68.0,0.527,1.44,4.68,3.61,72.0,68.2,106.47,97.07,
3060,2019,https://www.sports-reference.com//cbb/schools/san-francisco/2019.html,San Francisco,31,0.677,0,67.3,0.536,4.35,4.21,1.13,76.1,67.8,111.99,98.83,
3061,2019,https://www.sports-reference.com//cbb/schools/san-jose-state/2019.html,San Jose State,31,0.129,0,71.3,0.463,-6.73,-9.65,0.59,65.9,81.7,91.40,113.43,
3062,2019,https://www.sports-reference.com//cbb/schools/santa-clara/2019.html,Santa Clara,31,0.516,0,67.4,0.517,-3.17,1.26,0.92,68.2,70.1,100.74,102.44,
3063,2019,https://www.sports-reference.com//cbb/schools/savannah-state/2019.html,Savannah State,31,0.355,0,78.1,0.481,-0.07,-20.44,-9.04,76.1,86.9,92.27,117.75,
3064,2019,https://www.sports-reference.com//cbb/schools/seattle/2019.html,Seattle,33,0.545,0,69.7,0.499,-2.63,1.16,-3.85,73.3,69.2,100.58,102.05,
3065,2019,https://www.sports-reference.com//cbb/schools/seton-hall/2019.html,Seton Hall,34,0.588,1,70.1,0.499,5.79,4.46,8.34,73.8,71.9,109.58,94.29,
3066,2019,https://www.sports-reference.com//cbb/schools/siena/2019.html,Siena,33,0.515,0,61.5,0.515,-9.88,1.99,-6.47,64.6,66.0,99.79,110.88,
3067,2019,https://www.sports-reference.com//cbb/schools/south-alabama/2019.html,South Alabama,34,0.5,0,68.9,0.536,-2.98,-1.48,-2.71,72.9,72.5,101.13,106.30,
3068,2019,https://www.sports-reference.com//cbb/schools/south-carolina-state/2019.html,South Carolina State,34,0.235,0,69.2,0.48,-7.08,-9.78,-8.3,70.2,76.3,94.24,117.05,
3069,2019,https://www.sports-reference.com//cbb/schools/south-carolina-upstate/2019.html,South Carolina Upstate,32,0.188,0,69.4,0.486,-8.91,-6.4,-4.27,67.8,74.8,90.21,111.12,
3070,2019,https://www.sports-reference.com//cbb/schools/south-carolina/2019.html,South Carolina,32,0.5,0,71.2,0.486,5.56,2.77,9.63,72.7,72.4,106.94,94.47,
3071,2019,https://www.sports-reference.com//cbb/schools/south-dakota-state/2019.html,South Dakota State,33,0.727,0,72.8,0.584,9.32,-3.4,-4.74,84.5,73.5,111.93,103.54,
3072,2019,https://www.sports-reference.com//cbb/schools/south-dakota/2019.html,South Dakota,30,0.433,0,68.1,0.506,-4.52,-1.0,-3.06,70.6,71.2,98.53,105.24,
3073,2019,https://www.sports-reference.com//cbb/schools/south-florida/2019.html,South Florida,38,0.632,0,69.5,0.494,0.11,5.85,1.69,72.4,67.2,102.33,93.21,
3074,2019,https://www.sports-reference.com//cbb/schools/southeast-missouri-state/2019.html,Southeast Missouri State,31,0.323,0,70.2,0.514,-5.18,-6.13,-4.39,71.5,76.7,95.04,109.93,
3075,2019,https://www.sports-reference.com//cbb/schools/southeastern-louisiana/2019.html,Southeastern Louisiana,33,0.515,0,67.6,0.509,-8.89,1.3,-6.3,67.4,67.5,96.30,105.90,
3076,2019,https://www.sports-reference.com//cbb/schools/southern-california/2019.html,Southern California,33,0.485,0,71.0,0.528,7.48,0.75,4.96,76.3,73.0,110.26,98.16,
3077,2019,https://www.sports-reference.com//cbb/schools/southern-illinois-edwardsville/2019.html,SIU Edwardsville,31,0.323,0,71.9,0.471,-3.53,-10.94,-5.06,73.1,81.3,94.09,113.27,
3078,2019,https://www.sports-reference.com//cbb/schools/southern-illinois/2019.html,Southern Illinois,32,0.531,0,66.8,0.528,-2.61,4.0,-0.17,68.6,67.0,103.02,100.50,
3079,2019,https://www.sports-reference.com//cbb/schools/southern-methodist/2019.html,Southern Methodist,32,0.469,0,66.5,0.512,2.81,3.0,4.12,72.0,70.3,112.06,102.96,
3080,2019,https://www.sports-reference.com//cbb/schools/southern-mississippi/2019.html,Southern Mississippi,33,0.606,0,67.4,0.537,-2.13,4.7,-0.83,72.5,65.5,105.47,100.75,
3081,2019,https://www.sports-reference.com//cbb/schools/southern-utah/2019.html,Southern Utah,34,0.5,0,73.5,0.509,-2.99,-5.93,-6.22,75.7,75.5,94.12,105.92,
3082,2019,https://www.sports-reference.com//cbb/schools/southern/2019.html,Southern,32,0.219,0,68.3,0.492,-10.96,-5.83,-7.37,64.9,73.8,90.49,113.41,
3083,2019,https://www.sports-reference.com//cbb/schools/st-bonaventure/2019.html,St. Bonaventure,34,0.529,0,65.1,0.483,-4.33,7.66,0.25,66.2,63.1,101.49,95.44,
3084,2019,https://www.sports-reference.com//cbb/schools/st-francis-ny/2019.html,St. Francis (NY),33,0.515,0,70.6,0.491,-7.24,-2.95,-8.45,71.1,70.3,92.43,106.40,
3085,2019,https://www.sports-reference.com//cbb/schools/st-johns-ny/2019.html,St. John's (NY),34,0.618,1,72.6,0.518,7.7,0.18,5.5,77.1,74.8,109.56,98.26,
3086,2019,https://www.sports-reference.com//cbb/schools/stanford/2019.html,Stanford,31,0.484,0,71.8,0.511,2.57,3.46,5.13,72.7,71.8,103.70,95.23,
3087,2019,https://www.sports-reference.com//cbb/schools/stephen-f-austin/2019.html,Stephen F. Austin,30,0.467,0,69.8,0.499,-5.97,-5.02,-5.92,70.2,72.0,93.30,108.15,
3088,2019,https://www.sports-reference.com//cbb/schools/stetson/2019.html,Stetson,31,0.226,0,71.6,0.459,-5.28,-9.73,-3.46,69.4,78.4,94.60,113.73,
3089,2019,https://www.sports-reference.com//cbb/schools/stony-brook/2019.html,Stony Brook,33,0.727,0,69.9,0.481,-2.66,0.56,-6.48,71.6,66.3,96.93,99.73,
3090,2019,https://www.sports-reference.com//cbb/schools/syracuse/2019.html,Syracuse,34,0.588,1,67.2,0.496,3.37,10.37,10.09,69.7,66.1,111.42,90.77,
3091,2019,https://www.sports-reference.com//cbb/schools/temple/2019.html,Temple,33,0.697,1,70.5,0.499,5.55,2.62,4.93,74.7,71.5,109.29,97.17,
3092,2019,https://www.sports-reference.com//cbb/schools/tennessee-martin/2019.html,Tennessee-Martin,31,0.387,0,71.2,0.511,-0.86,-10.08,-4.32,76.0,80.2,102.17,116.18,
3093,2019,https://www.sports-reference.com//cbb/schools/tennessee-state/2019.html,Tennessee State,30,0.3,0,73.1,0.501,-4.55,-7.06,-3.15,72.7,77.7,96.41,110.71,
3094,2019,https://www.sports-reference.com//cbb/schools/tennessee-tech/2019.html,Tennessee Tech,31,0.258,0,72.9,0.476,-11.87,-2.89,-3.0,67.9,75.8,86.82,105.92,
3095,2019,https://www.sports-reference.com//cbb/schools/tennessee/2019.html,Tennessee,37,0.838,1,69.4,0.554,14.69,6.86,10.16,82.0,69.7,123.14,92.14,6
3096,2019,https://www.sports-reference.com//cbb/schools/texas-am-corpus-christi/2019.html,Texas A&M-Corpus Christi,32,0.438,0,67.3,0.485,-11.06,1.95,-5.68,66.4,66.4,92.12,104.38,
3097,2019,https://www.sports-reference.com//cbb/schools/texas-am/2019.html,Texas A&M,32,0.438,0,69.4,0.493,2.33,4.89,8.59,70.4,71.8,107.36,96.65,
3098,2019,https://www.sports-reference.com//cbb/schools/texas-arlington/2019.html,Texas-Arlington,33,0.515,0,69.0,0.471,-3.75,3.24,0.84,69.2,69.8,99.08,98.77,
3099,2019,https://www.sports-reference.com//cbb/schools/texas-christian/2019.html,Texas Christian,37,0.622,0,69.4,0.521,7.78,6.03,9.6,73.8,69.6,112.33,92.69,
3100,2019,https://www.sports-reference.com//cbb/schools/texas-el-paso/2019.html,Texas-El Paso,29,0.276,0,70.0,0.464,-9.17,0.94,-1.71,64.1,69.0,89.50,100.54,
3101,2019,https://www.sports-reference.com//cbb/schools/texas-pan-american/2019.html,Texas-Rio Grande Valley,37,0.541,0,71.9,0.466,-1.7,-0.34,-1.61,71.2,70.9,97.34,99.25,
3102,2019,https://www.sports-reference.com//cbb/schools/texas-san-antonio/2019.html,Texas-San Antonio,32,0.531,0,74.0,0.504,5.44,-4.75,0.05,77.5,75.2,104.15,102.22,
3103,2019,https://www.sports-reference.com//cbb/schools/texas-southern/2019.html,Texas Southern,38,0.632,0,76.3,0.513,6.66,-12.2,-6.99,81.6,79.2,101.62,108.39,
3104,2019,https://www.sports-reference.com//cbb/schools/texas-state/2019.html,Texas State,34,0.706,0,68.5,0.506,-4.8,6.34,-3.0,72.6,64.8,101.26,97.97,
3105,2019,https://www.sports-reference.com//cbb/schools/texas-tech/2019.html,Texas Tech,38,0.816,1,67.6,0.535,5.95,16.84,9.53,72.8,59.5,115.44,81.30,9
3106,2019,https://www.sports-reference.com//cbb/schools/texas/2019.html,Texas,37,0.568,0,66.4,0.509,4.65,11.4,11.46,71.0,66.4,114.59,90.80,
3107,2019,https://www.sports-reference.com//cbb/schools/toledo/2019.html,Toledo,33,0.758,0,69.7,0.534,3.89,4.32,0.71,76.9,68.4,108.78,96.23,
3108,2019,https://www.sports-reference.com//cbb/schools/towson/2019.html,Towson,32,0.313,0,64.5,0.484,-7.31,-1.13,-3.57,67.8,71.7,97.86,109.79,
3109,2019,https://www.sports-reference.com//cbb/schools/troy/2019.html,Troy,30,0.4,0,69.6,0.518,-2.32,-3.8,-1.01,72.6,74.7,101.13,108.85,
3110,2019,https://www.sports-reference.com//cbb/schools/tulane/2019.html,Tulane,31,0.129,0,72.0,0.471,-3.43,-3.3,3.63,67.2,77.5,95.88,104.38,
